City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
95,Dalvik,IS,12/4/2021 4:10,65.9702,-18.5286,25.52,66,32,5.28,scattered clouds
96,Meulaboh,ID,12/4/2021 4:10,4.1363,96.1285,83.8,65,83,1.5,broken clouds
97,Sokolo,ML,12/4/2021 4:11,14.7328,-6.1219,73.8,17,27,10.69,scattered clouds
98,Nanortalik,GL,12/4/2021 4:11,60.1432,-45.2371,34.41,93,100,28.41,moderate rain
99,Thompson,CA,12/4/2021 4:10,55.7435,-97.8558,-10.25,97,84,4.56,broken clouds
100,Ambilobe,MG,12/4/2021 4:11,-13.2,49.05,80.6,60,59,4.03,broken clouds
101,Mariental,NA,12/4/2021 4:11,-24.6333,17.9667,67.53,25,60,10.49,broken clouds
102,Castro,BR,12/4/2021 4:11,-24.7911,-50.0119,58.73,88,86,11.41,overcast clouds
103,Windhoek,NA,12/4/2021 4:11,-22.5594,17.0832,58.1,59,91,7.92,overcast clouds
104,Ottumwa,US,12/4/2021 4:11,41.02,-92.4113,43.66,68,1,4,clear sky
105,Ugoofaaru,MV,12/4/2021 4:11,5.6667,73,82.09,76,13,6.13,light rain
106,Broome,US,12/4/2021 4:06,42.2506,-75.833,33.55,71,90,3,overcast clouds
107,Zunyi,CN,12/4/2021 4:11,27.6867,106.9072,54.82,66,100,2.55,overcast clouds
108,Akhalgori,GE,12/4/2021 4:11,42.126,44.4833,29.71,45,13,3.53,few clouds
109,Lebu,CL,12/4/2021 4:11,-37.6167,-73.65,51.89,90,4,17.52,clear sky
110,Cabo San Lucas,MX,12/4/2021 4:11,22.8909,-109.9124,78.51,74,100,7.83,overcast clouds
111,Faanui,PF,12/4/2021 4:11,-16.4833,-151.75,81.54,71,26,19.57,scattered clouds
112,Port Elizabeth,ZA,12/4/2021 4:11,-33.918,25.5701,60.1,80,100,4.76,overcast clouds
113,Lorengau,PG,12/4/2021 4:11,-2.0226,147.2712,83.59,80,68,8.93,broken clouds
114,Tuktoyaktuk,CA,12/4/2021 4:10,69.4541,-133.0374,-21.57,91,13,7.02,few clouds
115,Gweta,BW,12/4/2021 4:11,-20.1833,25.2333,80.87,35,36,8.41,scattered clouds
